zone_id,name,capacity,lat,lon,type,price_old,occupancy_old,revenue_old,price_new,occupancy_new,revenue_new,delta_price,delta_revenue,delta_occupancy
1975,Parking Zone 1975,10,49.015299472769755,8.381142526227071,Commuter,2.0,0.64,12.8,3.5,0.5,16.85,1.5,4.05,-0.14
1976,Parking Zone 1976,11,49.00652610016161,8.492052400175993,Commuter,1.5,0.1,1.6500000000000001,2.5,0.08,2.14,1.0,0.49,-0.02
1977,Parking Zone 1977,8,49.015623495615365,8.4433437011821,Commuter,1.5,0.43,5.16,2.0,0.38,6.4,0.5,1.24,-0.05
1978,Parking Zone 1978,11,49.00326634665778,8.328922154914697,Commuter,1.5,0.1,1.6500000000000001,5.0,0.05,2.62,3.5,0.97,-0.05
1979,Parking Zone 1979,6,49.02485259534821,8.446397087578394,Commuter,1.5,0.37,3.33,3.0,0.27,4.7,1.5,1.37,-0.1
1980,Parking Zone 1980,11,48.999850391308044,8.419013705785964,Commuter,2.0,0.68,14.96,2.5,0.63,16.91,0.5,1.95,-0.05
1981,Parking Zone 1981,10,48.965662074232846,8.476319931978402,Commuter,1.5,0.1,1.5,1.0,0.1,1.28,-0.5,-0.22,0.0
1984,Parking Zone 1984,10,49.01327459956904,8.450701773526188,Commuter,1.5,0.33,4.95,1.0,0.34,3.95,-0.5,-1.0,0.01
1985,Parking Zone 1985,10,49.01824538912016,8.423120378858934,Commuter,2.0,0.69,13.799999999999999,2.5,0.61,16.34,0.5,2.54,-0.08
1988,Parking Zone 1988,10,48.98190791021142,8.366023876663078,Commuter,1.5,0.29,4.35,2.0,0.27,4.88,0.5,0.53,-0.02
1989,Parking Zone 1989,12,49.020821859390125,8.366001142873861,Commuter,1.5,0.43,7.74,3.0,0.32,10.91,1.5,3.17,-0.11
1993,Parking Zone 1993,11,49.01137152502269,8.361115035577027,Commuter,1.5,0.37,6.1049999999999995,1.5,0.37,6.3,0.0,0.2,-0.0
1995,Parking Zone 1995,10,49.00345648771765,8.386694172554858,Commuter,2.0,0.68,13.600000000000001,3.0,0.55,17.22,1.0,3.62,-0.13
1996,Parking Zone 1996,10,48.99913209985125,8.396475299875606,Short-Term,2.0,0.73,14.6,3.0,0.57,18.06,1.0,3.46,-0.16
1997,Parking Zone 1997,10,49.03471486642956,8.363315226461738,Commuter,1.5,0.33,4.95,2.0,0.3,5.9,0.5,0.95,-0.03
1998,Parking Zone 1998,10,49.0151974923846,8.424396875934107,Commuter,2.0,0.68,13.600000000000001,2.5,0.6,16.15,0.5,2.55,-0.08
1999,Parking Zone 1999,10,48.989016710318275,8.331432888068674,Commuter,1.5,0.1,1.5,1.5,0.1,1.42,0.0,-0.08,0.0
2000,Parking Zone 2000,10,49.04123275013407,8.449091100136927,Commuter,1.5,0.25,3.75,3.0,0.18,5.32,1.5,1.57,-0.07
2005,Parking Zone 2005,6,48.966620745247354,8.40651845853359,Commuter,1.5,0.33,2.97,1.5,0.33,2.9,0.0,-0.07,0.0
2011,Parking Zone 2011,10,49.0286941332834,8.369805263846633,Commuter,1.5,0.45,6.75,2.0,0.42,7.76,0.5,1.01,-0.03
2012,Parking Zone 2012,10,48.99144003778672,8.457338792485096,Commuter,1.5,0.19,2.85,1.5,0.19,2.57,0.0,-0.28,0.0
2013,Parking Zone 2013,6,49.01032472831263,8.423434217201303,Commuter,2.0,0.69,8.28,3.0,0.58,10.17,1.0,1.89,-0.11
2014,Parking Zone 2014,8,48.99935905395332,8.457580503387225,Commuter,1.5,0.22,2.64,3.0,0.15,3.79,1.5,1.15,-0.07
2017,Parking Zone 2017,10,49.026990888003475,8.439011409329087,Commuter,1.5,0.45,6.75,2.5,0.38,8.88,1.0,2.13,-0.07
2019,Parking Zone 2019,10,49.0113141515781,8.35796092215545,Commuter,1.5,0.33,4.95,3.5,0.2,7.08,2.0,2.13,-0.13
2020,Parking Zone 2020,10,48.98905354986099,8.359514050009995,Commuter,1.5,0.27,4.050000000000001,2.5,0.22,5.33,1.0,1.28,-0.05
2021,Parking Zone 2021,10,49.00269183141894,8.399538771885263,Short-Term,2.5,0.79,19.75,3.0,0.7,22.26,0.5,2.51,-0.09
2023,Parking Zone 2023,10,48.98426796649946,8.365611340966273,Commuter,1.5,0.3,4.5,2.0,0.28,5.04,0.5,0.54,-0.02
2024,Parking Zone 2024,10,48.990523657573,8.471428967784506,Commuter,1.5,0.1,1.5,1.0,0.1,1.18,-0.5,-0.32,0.0
2025,Parking Zone 2025,12,49.0100115498888,8.381910499927969,Commuter,2.0,0.65,15.600000000000001,3.5,0.51,20.45,1.5,4.85,-0.14
2026,Parking Zone 2026,10,49.00578882924835,8.346922718171154,Commuter,1.5,0.18,2.6999999999999997,3.5,0.11,3.87,2.0,1.17,-0.07
2029,Parking Zone 2029,10,48.99473073359627,8.34393415720005,Commuter,1.5,0.11,1.65,5.5,0.05,2.86,4.0,1.21,-0.06
2030,Parking Zone 2030,10,48.98835941595261,8.394213662394206,Commuter,1.5,0.59,8.85,2.5,0.45,12.29,1.0,3.44,-0.14
2031,Parking Zone 2031,7,49.01767737348093,8.441786863560614,Commuter,1.5,0.45,4.7250000000000005,2.0,0.4,5.86,0.5,1.13,-0.05
2032,Parking Zone 2032,11,49.002020550109776,8.463235699764741,Commuter,1.5,0.15,2.475,2.0,0.13,3.12,0.5,0.65,-0.02
2033,Parking Zone 2033,10,49.02388515583346,8.354896215849228,Commuter,1.5,0.28,4.2,1.5,0.28,4.15,0.0,-0.05,0.0
2034,Parking Zone 2034,7,48.992283070061546,8.46837940404874,Commuter,1.5,0.1,1.05,2.0,0.09,1.3,0.5,0.25,-0.01
2035,Parking Zone 2035,10,48.97711721630902,8.36979890353897,Commuter,1.5,0.28,4.2,1.0,0.29,3.33,-0.5,-0.87,0.01
2038,Parking Zone 2038,10,49.00458654638601,8.371503144155469,Commuter,1.5,0.5,7.5,2.0,0.45,9.04,0.5,1.54,-0.05
2041,Parking Zone 2041,10,48.98721770674909,8.363888047956463,Commuter,1.5,0.31,4.65,1.5,0.3,4.91,0.0,0.26,-0.01
2042,Parking Zone 2042,10,48.98096223453605,8.368186707546732,Commuter,1.5,0.3,4.5,2.0,0.28,5.04,0.5,0.54,-0.02
2043,Parking Zone 2043,10,49.000148340656445,8.415549778706303,Short-Term,2.0,0.72,14.399999999999999,3.0,0.6,17.56,1.0,3.16,-0.12
2044,Parking Zone 2044,10,48.98975026828979,8.387093212500103,Commuter,1.5,0.56,8.4,2.5,0.47,11.07,1.0,2.67,-0.09
2045,Parking Zone 2045,10,48.99194458718325,8.40175791503765,Commuter,2.0,0.66,13.200000000000001,4.5,0.38,17.32,2.5,4.12,-0.28
2046,Parking Zone 2046,10,49.017909357751115,8.455466458973524,Commuter,1.5,0.27,4.050000000000001,1.0,0.28,3.23,-0.5,-0.82,0.01
2047,Parking Zone 2047,10,48.99888190009601,8.346940900240895,Commuter,1.5,0.16,2.4,3.5,0.1,3.44,2.0,1.04,-0.06
2049,Parking Zone 2049,10,48.985833314152245,8.363482447319226,Commuter,1.5,0.29,4.35,1.5,0.28,4.6,0.0,0.25,-0.01
2050,Parking Zone 2050,10,48.986552606332616,8.360502145383537,Commuter,1.5,0.26,3.9000000000000004,2.5,0.22,5.13,1.0,1.23,-0.04
2051,Parking Zone 2051,9,49.01135896208021,8.43619058777346,Commuter,1.5,0.53,7.155,2.0,0.47,8.72,0.5,1.57,-0.06
2052,Parking Zone 2052,10,49.01219776583286,8.490931390853197,Commuter,1.5,0.1,1.5,2.0,0.09,1.84,0.5,0.34,-0.01
2053,Parking Zone 2053,10,48.99613990014904,8.389109050028093,Commuter,2.0,0.64,12.8,3.5,0.5,16.84,1.5,4.04,-0.14
2054,Parking Zone 2054,10,49.00060940366871,8.346987267942753,Commuter,1.5,0.17,2.5500000000000003,3.5,0.1,3.66,2.0,1.11,-0.07
2056,Parking Zone 2056,10,48.964119871146465,8.472311778011038,Commuter,1.5,0.1,1.5,2.0,0.09,1.9,0.5,0.4,-0.01
2057,Parking Zone 2057,10,49.03360279990223,8.37033134998593,Commuter,1.5,0.42,6.3,2.0,0.39,7.25,0.5,0.95,-0.03
2058,Parking Zone 2058,10,48.98580892517476,8.358852915711793,Commuter,1.5,0.24,3.5999999999999996,2.5,0.2,4.74,1.0,1.14,-0.04
2059,Parking Zone 2059,4,49.00876306446172,8.41773620364634,Short-Term,2.0,0.76,6.08,3.5,0.55,7.51,1.5,1.43,-0.21
2060,Parking Zone 2060,10,49.01349668151256,8.35130420924073,Commuter,1.5,0.24,3.5999999999999996,3.5,0.14,5.15,2.0,1.55,-0.1
2061,Parking Zone 2061,3,49.02219605302447,8.439528092581423,Commuter,1.5,0.47,2.1149999999999998,3.0,0.35,2.96,1.5,0.85,-0.12
2062,Parking Zone 2062,10,49.03341464922041,8.434097837239987,Commuter,1.5,0.47,7.05,2.0,0.41,8.9,0.5,1.85,-0.06
2063,Parking Zone 2063,10,49.01514281758067,8.423836326808969,Commuter,2.0,0.69,13.799999999999999,2.5,0.61,16.35,0.5,2.55,-0.08
2065,Parking Zone 2065,10,49.00923457593221,8.423698032771558,Commuter,2.0,0.69,13.799999999999999,3.0,0.58,16.99,1.0,3.19,-0.11
2067,Parking Zone 2067,5,49.01698679796108,8.443905251949175,Commuter,1.5,0.42,3.15,2.0,0.37,3.91,0.5,0.76,-0.05
2068,Parking Zone 2068,10,48.97788619562557,8.454184295675844,Commuter,1.5,0.14,2.1,6.0,0.05,3.05,4.5,0.95,-0.09
2071,Parking Zone 2071,10,48.97871598083361,8.368090046311199,Commuter,1.5,0.28,4.2,1.0,0.29,3.33,-0.5,-0.87,0.01
2073,Parking Zone 2073,10,49.013684974700816,8.451118328999765,Commuter,1.5,0.33,4.95,1.0,0.34,3.95,-0.5,-1.0,0.01
2074,Parking Zone 2074,10,49.013035429008916,8.45045529710136,Commuter,1.5,0.34,5.1000000000000005,1.0,0.36,4.07,-0.5,-1.03,0.02
2077,Parking Zone 2077,10,49.0307406512538,8.366420477393905,Commuter,1.5,0.39,5.8500000000000005,2.0,0.36,6.73,0.5,0.88,-0.03
2078,Parking Zone 2078,8,49.0160828492171,8.423743329992892,Commuter,2.0,0.69,11.04,2.5,0.61,13.08,0.5,2.04,-0.08
2081,Parking Zone 2081,10,48.990738193128074,8.34655529894611,Commuter,1.5,0.12,1.7999999999999998,5.5,0.05,2.86,4.0,1.06,-0.07
2082,Parking Zone 2082,10,48.989618128951534,8.366511673931461,Commuter,1.5,0.35,5.25,1.5,0.34,5.55,0.0,0.3,-0.01
2083,Parking Zone 2083,10,49.01097050010955,8.490561950060245,Commuter,1.5,0.1,1.5,2.0,0.09,1.84,0.5,0.34,-0.01
2084,Parking Zone 2084,10,49.01504122886045,8.452501824561642,Commuter,1.5,0.31,4.65,1.0,0.32,3.71,-0.5,-0.94,0.01
2085,Parking Zone 2085,15,49.019784066634365,8.371714740764212,Commuter,1.5,0.51,11.475,2.5,0.42,15.1,1.0,3.62,-0.09
2086,Parking Zone 2086,10,48.99810989673123,8.37803906984877,Commuter,1.5,0.54,8.100000000000001,3.0,0.37,11.61,1.5,3.51,-0.17
2088,Parking Zone 2088,10,48.9858253866969,8.479675245438345,Commuter,1.5,0.1,1.5,1.0,0.1,1.18,-0.5,-0.32,0.0
2089,Parking Zone 2089,10,48.995791417032244,8.389373562063584,Commuter,2.0,0.64,12.8,3.5,0.5,16.84,1.5,4.04,-0.14
2090,Parking Zone 2090,10,48.98339191511136,8.366592025270245,Commuter,1.5,0.31,4.65,2.0,0.29,5.21,0.5,0.56,-0.02
2091,Parking Zone 2091,10,49.045069985717475,8.3591659594272,Commuter,1.5,0.21,3.15,1.5,0.22,2.81,0.0,-0.34,0.01
2092,Parking Zone 2092,10,49.0145588001261,8.39237340002025,Short-Term,2.5,0.79,19.75,4.0,0.6,23.87,1.5,4.12,-0.19
2093,Parking Zone 2093,6,49.03418104387398,8.452942099923925,Commuter,1.5,0.25,2.25,1.5,0.25,2.35,0.0,0.1,-0.0
2096,Parking Zone 2096,10,49.00409154926083,8.479829764823114,Commuter,1.5,0.1,1.5,2.5,0.08,2.06,1.0,0.56,-0.02
2098,Parking Zone 2098,10,48.984399812447286,8.383926293047132,Commuter,1.5,0.48,7.199999999999999,2.0,0.42,8.99,0.5,1.79,-0.06
2100,Parking Zone 2100,8,48.98247731479089,8.390020395333083,Commuter,1.5,0.5,6.0,2.0,0.44,7.49,0.5,1.49,-0.06
2102,Parking Zone 2102,10,49.01778579997054,8.516855149991326,Commuter,1.5,0.1,1.5,2.5,0.08,2.06,1.0,0.56,-0.02
2103,Parking Zone 2103,6,49.00402369271098,8.399890222424057,Short-Term,2.5,0.81,12.15,3.0,0.72,13.66,0.5,1.51,-0.09
2104,Parking Zone 2104,10,48.999410145228204,8.345799588867466,Commuter,1.5,0.15,2.25,3.5,0.09,3.23,2.0,0.98,-0.06
2106,Parking Zone 2106,10,48.99279385014058,8.459221900046533,Commuter,1.5,0.17,2.5500000000000003,1.5,0.17,2.3,0.0,-0.25,0.0
2107,Parking Zone 2107,10,49.00418402648506,8.325198749510383,Commuter,1.5,0.1,1.5,5.0,0.05,2.39,3.5,0.89,-0.05
2108,Parking Zone 2108,10,48.98923538109384,8.359840881686477,Commuter,1.5,0.27,4.050000000000001,2.5,0.22,5.33,1.0,1.28,-0.05
2110,Parking Zone 2110,8,49.00495780062704,8.459176164662916,Commuter,1.5,0.21,2.52,2.0,0.18,3.18,0.5,0.66,-0.03
2111,Parking Zone 2111,10,49.01510250085573,8.423376119717659,Commuter,2.0,0.7,14.0,2.5,0.61,16.56,0.5,2.56,-0.09
2114,Parking Zone 2114,9,49.00478498067761,8.42061720080977,Commuter,2.0,0.71,12.78,2.5,0.65,14.41,0.5,1.63,-0.06
2119,Parking Zone 2119,10,48.97364462492358,8.41554599087451,Commuter,1.5,0.4,6.0,2.0,0.37,6.91,0.5,0.91,-0.03
2120,Parking Zone 2120,10,49.033729023050114,8.370724723405223,Commuter,1.5,0.43,6.45,2.0,0.4,7.42,0.5,0.97,-0.03
2125,Parking Zone 2125,10,49.000336109315946,8.484101926258166,Commuter,1.5,0.1,1.5,2.5,0.08,2.06,1.0,0.56,-0.02
2127,Parking Zone 2127,11,49.00287017913015,8.371270045827714,Commuter,1.5,0.49,8.084999999999999,2.0,0.44,9.75,0.5,1.67,-0.05
2129,Parking Zone 2129,10,49.01086878969913,8.409573454234126,Short-Term,3.0,0.87,26.1,3.5,0.78,29.07,0.5,2.97,-0.09
2130,Parking Zone 2130,10,48.98376194910374,8.36659448335776,Commuter,1.5,0.31,4.65,2.0,0.29,5.21,0.5,0.56,-0.02
2131,Parking Zone 2131,10,49.04496844852161,8.394961189870301,Commuter,1.5,0.51,7.65,1.5,0.53,6.63,0.0,-1.02,0.02
2132,Parking Zone 2132,6,49.01285037254598,8.42440362230006,Commuter,2.0,0.68,8.16,2.5,0.6,9.69,0.5,1.53,-0.08
2133,Parking Zone 2133,10,49.046697847591176,8.378148173377294,Commuter,1.5,0.39,5.8500000000000005,3.0,0.27,8.36,1.5,2.51,-0.12
2136,Parking Zone 2136,10,49.00342037206933,8.37054322467273,Commuter,1.5,0.48,7.199999999999999,2.0,0.43,8.68,0.5,1.48,-0.05
2137,Parking Zone 2137,10,48.987230505456466,8.372573430079559,Commuter,1.5,0.4,6.0,1.0,0.41,5.12,-0.5,-0.88,0.01
2138,Parking Zone 2138,10,49.00804288410268,8.481934464512804,Commuter,1.5,0.1,1.5,2.5,0.08,2.06,1.0,0.56,-0.02
2143,Parking Zone 2143,9,49.02764366199338,8.452680145367031,Commuter,1.5,0.28,3.7800000000000002,3.0,0.21,5.33,1.5,1.55,-0.07
2144,Parking Zone 2144,10,49.016036039101955,8.453534011204722,Commuter,1.5,0.29,4.35,1.0,0.3,3.47,-0.5,-0.88,0.01
2145,Parking Zone 2145,10,49.00885364662525,8.423784010048685,Commuter,2.0,0.68,13.600000000000001,3.0,0.57,16.74,1.0,3.14,-0.11
2147,Parking Zone 2147,10,49.029556056482804,8.344475082519638,Commuter,1.5,0.12,1.7999999999999998,2.0,0.11,2.19,0.5,0.39,-0.01
2149,Parking Zone 2149,10,49.0211951501059,8.369898550283239,Commuter,1.5,0.48,7.199999999999999,2.5,0.4,9.48,1.0,2.28,-0.08
2150,Parking Zone 2150,10,48.987984879678415,8.361095666450096,Commuter,1.5,0.28,4.2,2.5,0.23,5.53,1.0,1.33,-0.05
2151,Parking Zone 2151,10,49.05601891320214,8.385718449179256,Commuter,1.5,0.33,4.95,1.0,0.34,4.24,-0.5,-0.71,0.01
2152,Parking Zone 2152,10,48.998046138991484,8.349753164268044,Commuter,1.5,0.19,2.85,3.5,0.11,4.09,2.0,1.24,-0.08
2153,Parking Zone 2153,10,49.04753491279682,8.383219442346473,Commuter,1.5,0.41,6.1499999999999995,2.0,0.38,7.22,0.5,1.07,-0.03
2154,Parking Zone 2154,8,48.981778967157105,8.390302467521993,Commuter,1.5,0.49,5.88,2.0,0.43,7.34,0.5,1.46,-0.06
2155,Parking Zone 2155,12,49.01193437496215,8.44659093574581,Commuter,1.5,0.39,7.0200000000000005,2.0,0.34,8.71,0.5,1.69,-0.05
2157,Parking Zone 2157,10,49.026251894567636,8.34093361268965,Commuter,1.5,0.1,1.5,2.5,0.08,2.07,1.0,0.57,-0.02
2160,Parking Zone 2160,10,48.99853609992367,8.396380099956126,Short-Term,2.0,0.73,14.6,3.0,0.57,18.13,1.0,3.53,-0.16
2162,Parking Zone 2162,10,48.97293566926404,8.414968116069419,Commuter,1.5,0.39,5.8500000000000005,2.0,0.36,6.73,0.5,0.88,-0.03
2164,Parking Zone 2164,10,49.005039233204315,8.431047408948478,Commuter,1.5,0.58,8.7,2.5,0.44,12.1,1.0,3.4,-0.14
2165,Parking Zone 2165,10,49.03062461858012,8.339979352002114,Commuter,1.5,0.1,1.5,2.5,0.08,2.07,1.0,0.57,-0.02
2166,Parking Zone 2166,9,49.03623114929119,8.447833024677287,Commuter,1.5,0.3,4.05,2.0,0.27,4.8,0.5,0.75,-0.03
2167,Parking Zone 2167,10,49.003463885834215,8.370586399482024,Commuter,1.5,0.48,7.199999999999999,2.0,0.43,8.68,0.5,1.48,-0.05
2168,Parking Zone 2168,10,48.984706399145495,8.40232237997932,Commuter,1.5,0.57,8.549999999999999,2.5,0.46,11.57,1.0,3.02,-0.11
2170,Parking Zone 2170,10,48.99830945012564,8.458072600049043,Commuter,1.5,0.21,3.15,1.5,0.22,2.73,0.0,-0.42,0.01
2171,Parking Zone 2171,10,48.98099895152305,8.36805082225015,Commuter,1.5,0.3,4.5,2.0,0.28,5.04,0.5,0.54,-0.02
2172,Parking Zone 2172,10,49.04480109719625,8.384238685289825,Commuter,1.5,0.45,6.75,2.0,0.41,7.93,0.5,1.18,-0.04
2173,Parking Zone 2173,10,48.99921750007556,8.455990599874333,Commuter,1.5,0.24,3.5999999999999996,3.0,0.16,5.16,1.5,1.56,-0.08
2175,Parking Zone 2175,10,49.0180552738429,8.516869855463511,Commuter,1.5,0.1,1.5,2.5,0.08,2.06,1.0,0.56,-0.02
2177,Parking Zone 2177,10,49.01765330212845,8.383975810462793,Commuter,2.0,0.67,13.4,2.0,0.64,14.36,0.0,0.96,-0.03
2178,Parking Zone 2178,10,49.02181082562819,8.36575768199611,Commuter,1.5,0.42,6.3,3.0,0.31,8.88,1.5,2.58,-0.11
2179,Parking Zone 2179,10,48.992047045673495,8.372285436694805,Commuter,1.5,0.44,6.6,3.0,0.33,9.23,1.5,2.63,-0.11
2180,Parking Zone 2180,10,49.00173670011899,8.45417405009584,Commuter,1.5,0.27,4.050000000000001,3.0,0.18,5.81,1.5,1.76,-0.09
2183,Parking Zone 2183,10,48.99823978550752,8.466751922537929,Commuter,1.5,0.1,1.5,2.5,0.08,1.96,1.0,0.46,-0.02
2184,Parking Zone 2184,7,48.992820123238346,8.478803345595836,Commuter,1.5,0.1,1.05,1.0,0.1,0.83,-0.5,-0.22,0.0
2186,Parking Zone 2186,10,48.98354788288561,8.36673877485573,Commuter,1.5,0.31,4.65,2.0,0.29,5.21,0.5,0.56,-0.02
2187,Parking Zone 2187,10,48.99899420007557,8.455293999885171,Commuter,1.5,0.25,3.75,3.0,0.17,5.38,1.5,1.63,-0.08
2191,Parking Zone 2191,10,49.0005232223888,8.415587426777375,Short-Term,2.0,0.72,14.399999999999999,3.0,0.59,17.53,1.0,3.13,-0.13
2194,Parking Zone 2194,10,49.02071644071555,8.366379099237419,Commuter,1.5,0.43,6.45,3.0,0.32,9.1,1.5,2.65,-0.11
2195,Parking Zone 2195,10,48.97235447339133,8.408703565458486,Commuter,1.5,0.4,6.0,2.0,0.37,6.91,0.5,0.91,-0.03
2196,Parking Zone 2196,10,48.99759769998082,8.471921200184797,Commuter,1.5,0.1,1.5,2.0,0.09,1.85,0.5,0.35,-0.01
2198,Parking Zone 2198,12,49.01341763703875,8.442742071310407,Commuter,1.5,0.44,7.92,2.0,0.39,9.83,0.5,1.91,-0.05
2201,Parking Zone 2201,4,49.00386727637302,8.510073327443395,Commuter,1.5,0.1,0.6000000000000001,1.5,0.1,0.66,0.0,0.06,-0.0
2203,Parking Zone 2203,9,49.00165738714473,8.348295448226049,Commuter,1.5,0.19,2.565,3.5,0.11,3.68,2.0,1.12,-0.08
2206,Parking Zone 2206,10,49.01432400011414,8.397376700020244,Short-Term,3.0,0.86,25.8,4.0,0.74,29.46,1.0,3.66,-0.12
2208,Parking Zone 2208,10,49.0361315248004,8.447831639790694,Commuter,1.5,0.3,4.5,2.0,0.27,5.34,0.5,0.84,-0.03
2209,Parking Zone 2209,10,48.986731720554914,8.35711190602412,Commuter,1.5,0.23,3.45,2.5,0.19,4.54,1.0,1.09,-0.04
2210,Parking Zone 2210,10,48.98884522055489,8.359889706024152,Commuter,1.5,0.27,4.050000000000001,2.5,0.22,5.33,1.0,1.28,-0.05
2211,Parking Zone 2211,10,49.0116008567747,8.383279910488357,Commuter,2.0,0.67,13.4,3.5,0.52,17.38,1.5,3.98,-0.15
2212,Parking Zone 2212,10,49.03662568841426,8.349485628928033,Commuter,1.5,0.16,2.4,1.5,0.16,2.36,0.0,-0.04,0.0
2213,Parking Zone 2213,10,48.979233497839154,8.372331325988442,Commuter,1.5,0.33,4.95,1.0,0.35,3.92,-0.5,-1.03,0.02
2214,Parking Zone 2214,10,49.00342920013846,8.395053150000782,Short-Term,2.0,0.77,15.4,3.0,0.59,18.78,1.0,3.38,-0.18
2216,Parking Zone 2216,10,49.02839089996446,8.460315349902057,Commuter,1.5,0.18,2.6999999999999997,4.0,0.1,3.77,2.5,1.07,-0.08
2217,Parking Zone 2217,10,49.006565227054615,8.492798388641885,Commuter,1.5,0.1,1.5,2.5,0.08,1.95,1.0,0.45,-0.02
2219,Parking Zone 2219,6,48.98523227779337,8.455519540021553,Commuter,1.5,0.17,1.53,1.5,0.16,1.68,0.0,0.15,-0.01
2222,Parking Zone 2222,10,49.016307122999656,8.453816052818304,Commuter,1.5,0.29,4.35,1.0,0.3,3.47,-0.5,-0.88,0.01
2224,Parking Zone 2224,10,49.046301445754125,8.377446109766606,Commuter,1.5,0.38,5.7,3.0,0.27,8.15,1.5,2.45,-0.11
2225,Parking Zone 2225,8,48.99928249860376,8.404714023062425,Short-Term,2.0,0.76,12.16,4.0,0.49,14.98,2.0,2.82,-0.27
2226,Parking Zone 2226,7,49.011570763528184,8.363057807866026,Commuter,1.5,0.4,4.2,1.5,0.39,4.33,0.0,0.13,-0.01
2231,Parking Zone 2231,10,49.0478493003218,8.380326248745025,Commuter,1.5,0.39,5.8500000000000005,2.0,0.36,6.87,0.5,1.02,-0.03
2232,Parking Zone 2232,10,48.99991401390049,8.354802889721743,Commuter,1.5,0.27,4.050000000000001,2.0,0.25,4.85,0.5,0.8,-0.02
2233,Parking Zone 2233,10,48.996254628156706,8.386582991425385,Commuter,2.0,0.62,12.4,2.5,0.58,13.88,0.5,1.48,-0.04
2235,Parking Zone 2235,10,48.99452160025564,8.444661382901039,Commuter,1.5,0.36,5.3999999999999995,3.0,0.27,7.6,1.5,2.2,-0.09
2237,Parking Zone 2237,7,49.01807568215318,8.38507872217954,Commuter,2.0,0.69,9.66,2.0,0.66,10.34,0.0,0.68,-0.03
2238,Parking Zone 2238,5,49.03062528621755,8.452975894764883,Commuter,1.5,0.26,1.9500000000000002,1.5,0.26,2.03,0.0,0.08,-0.0
2239,Parking Zone 2239,5,49.03062117671036,8.45162394090725,Commuter,1.5,0.28,2.1,1.5,0.28,2.19,0.0,0.09,-0.0
2240,Parking Zone 2240,8,48.99737296605515,8.459902873463966,Commuter,1.5,0.18,2.16,1.5,0.19,1.87,0.0,-0.29,0.01
2241,Parking Zone 2241,5,49.034181399096944,8.452071107093628,Commuter,1.5,0.26,1.9500000000000002,1.5,0.26,2.03,0.0,0.08,-0.0
2242,Parking Zone 2242,8,49.04515985008425,8.359690949934171,Commuter,1.5,0.22,2.64,1.5,0.23,2.35,0.0,-0.29,0.01
2243,Parking Zone 2243,6,48.96654261531371,8.406521409188265,Commuter,1.5,0.33,2.97,1.5,0.33,2.9,0.0,-0.07,0.0
2244,Parking Zone 2244,6,49.01601889859953,8.423095479125282,Commuter,2.0,0.7,8.399999999999999,2.5,0.61,9.94,0.5,1.54,-0.09
2245,Parking Zone 2245,10,48.99525313404513,8.390715100338964,Commuter,2.0,0.65,13.0,3.5,0.51,17.07,1.5,4.07,-0.14
2246,Parking Zone 2246,10,48.99468809996256,8.451105099841438,Commuter,1.5,0.28,4.2,1.5,0.28,4.19,0.0,-0.01,0.0
2249,Parking Zone 2249,4,48.96654207939574,8.406837990651118,Commuter,1.5,0.33,1.98,1.5,0.33,1.93,0.0,-0.05,0.0
2250,Parking Zone 2250,10,49.03638061324497,8.392909014879498,Commuter,2.0,0.61,12.2,2.5,0.54,14.85,0.5,2.65,-0.07
2251,Parking Zone 2251,10,48.985081756479886,8.37562550701764,Commuter,1.5,0.41,6.1499999999999995,1.0,0.43,4.58,-0.5,-1.57,0.02
2252,Parking Zone 2252,10,48.986908197959316,8.356711352052482,Commuter,1.5,0.22,3.3,2.5,0.18,4.34,1.0,1.04,-0.04
2253,Parking Zone 2253,10,49.00447305115927,8.40983287575459,Short-Term,2.5,0.81,20.25,4.0,0.64,24.04,1.5,3.79,-0.17
2255,Parking Zone 2255,9,48.99183926378744,8.467630566417277,Commuter,1.5,0.1,1.35,2.0,0.09,1.67,0.5,0.32,-0.01
2256,Parking Zone 2256,10,49.00522839715549,8.43112882014181,Commuter,1.5,0.58,8.7,2.5,0.44,12.1,1.0,3.4,-0.14
2257,Parking Zone 2257,10,49.03939204784887,8.31116944690859,Commuter,1.5,0.1,1.5,2.5,0.08,1.98,1.0,0.48,-0.02
2258,Parking Zone 2258,6,49.017559434450476,8.455104408888431,Commuter,1.5,0.27,2.43,1.0,0.28,1.94,-0.5,-0.49,0.01
2260,Parking Zone 2260,10,49.006577774190504,8.339242593806203,Commuter,1.5,0.1,1.5,2.0,0.09,1.82,0.5,0.32,-0.01
2261,Parking Zone 2261,8,48.9994731499252,8.415652300015402,Commuter,2.0,0.71,11.36,3.0,0.59,13.89,1.0,2.53,-0.12
2262,Parking Zone 2262,9,49.01644840100219,8.354927263419674,Commuter,1.5,0.29,3.9149999999999996,3.5,0.17,5.6,2.0,1.69,-0.12
2263,Parking Zone 2263,9,48.98729160503387,8.363330069831292,Commuter,1.5,0.3,4.05,1.5,0.29,4.28,0.0,0.23,-0.01
2264,Parking Zone 2264,10,48.99150893711465,8.457896919244144,Commuter,1.5,0.18,2.6999999999999997,1.5,0.18,2.43,0.0,-0.27,0.0
2265,Parking Zone 2265,10,48.99150696620494,8.456788766698267,Commuter,1.5,0.19,2.85,1.5,0.19,2.57,0.0,-0.28,0.0
